sku,year_month,revenue,quantity,unique_customers,avg_discount_pct,avg_unit_price,units_sold,delivered_qty,stock_available,price_unit,promotion_flag,delivery_days,year_month_dt,launch_month,product_age_months,sales_growth_rate,rolling_avg_sales_3m,rolling_avg_sales_6m,consecutive_negative_growth_count,sales_std_dev_3m,coefficient_of_variation,growth_volatility_3m,peak_sales_value,drop_from_peak_percentage,is_peak_month,time_since_peak,sales_momentum,plc_stage,decline_risk_3m,decline_risk_prob,decline_risk_level,decline_reason,recommended_action
mi-023,2024-09,9290.95,1787,668,5.111576011157601,5.066971176197118,4003.0,39992.0,158.51555555555555,5.207421515496772,1.0,2.9070335152572255,2024-09-01,2022-01-01,32,-0.1359810058277574,4480.333333333333,4466.5,2,422.2337425328931,0.09424159122079305,0.08287553412533666,5583.0,0.2830019702668816,0,25,-0.10018496004211741,Maturity,0,0.37920195914760824,Low Risk,Long time since last sales peak; Negative sales momentum; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
yo-005,2024-09,12082.66,1868,721,5.211538461538462,5.05254594017094,3830.0,41238.0,154.58333333333334,4.991205817501769,1.0,3.0134716468208724,2024-09-01,2022-01-01,32,-0.18336886993603407,4879.666666666667,5582.666666666667,4,1156.2267655323205,0.23694789921421966,0.12027105712976424,7517.0,0.490488226686178,0,26,0.0501660213860774,Maturity,1,0.6195077708350842,Medium Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
re-025,2024-09,7498.61,1490,558,5.6091370558375635,5.179365482233503,3723.0,39197.0,159.454128440367,5.096883393641683,1.0,3.027901563912274,2024-09-01,2022-01-01,32,-0.0026788106080900542,3803.3333333333335,3954.0,2,130.5769249650645,0.034332232681436765,0.032085683184337944,6587.0,0.43479580992864736,0,18,0.053213956210321656,Maturity,0,0.446792361477484,Medium Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-019,2024-09,6846.51,1173,486,5.404339250493097,5.148979289940828,4607.0,41305.0,158.74137931034483,5.354293902577013,1.0,3.0260518182364957,2024-09-01,2022-01-01,32,-0.12497625830959169,5072.0,4853.5,2,404.6344028873485,0.07977807627905135,0.08406543316740028,6550.0,0.2966412213740458,0,15,-0.11019332417785521,Maturity,0,0.23333960919888283,Low Risk,Long time since last sales peak; Negative sales momentum; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
sn-010,2024-09,8224.51,1408,545,4.8053097345132745,5.181821533923303,4734.0,40346.0,157.26008968609867,5.183456889168445,1.0,2.9600360702319914,2024-09-01,2022-01-01,32,-0.14502438143398955,5267.333333333333,5041.833333333333,1,461.8899580347403,0.08768952500343127,0.11666332530417696,6060.0,0.2188118811881188,0,16,-0.1461091762269746,Maturity,0,0.0,Low Risk,Long time since last sales peak; Negative sales momentum; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
yo-016,2024-09,8222.23,1434,569,5.166944908180301,5.0571007234279355,3594.0,39629.0,161.47926267281105,5.2103402005963675,1.0,2.9589057185846808,2024-09-01,2022-01-01,32,-0.29265892540838423,5035.666666666667,5658.333333333333,2,1419.5430015794993,0.28189772984301964,0.15717882421239154,7942.0,0.5474691513472677,0,17,-0.08261539307007582,Maturity,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Negative sales momentum; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-020,2024-09,7428.4,1346,529,5.629496402877698,5.284309052757794,3833.0,42036.0,154.4188034188034,5.2356002981711605,1.0,3.0813611927436266,2024-09-01,2022-01-01,32,-0.16346573548668708,4666.333333333333,5367.166666666667,4,878.5410254127765,0.18827223917696476,0.07942769228452573,7676.0,0.5006513809275664,0,16,0.015975525258298595,Maturity,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-014,2024-09,10606.58,1899,708,5.2567394094993585,5.322632648694908,3125.0,40770.0,161.75675675675674,5.308436913459452,1.0,3.0678650123707234,2024-09-01,2022-01-01,32,-0.23984432011675993,3932.3333333333335,4412.333333333333,2,734.4830381522328,0.18678046235964213,0.12536419052029635,7382.0,0.5766729883500407,0,27,-0.14118174611982948,Maturity,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Negative sales momentum; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-012,2024-09,9993.83,1857,723,5.3618421052631575,5.0537510964912284,3825.0,41188.0,152.42543859649123,5.248709450513075,1.0,2.96076766354642,2024-09-01,2022-01-01,32,-0.19693470501784593,4835.0,5472.833333333333,3,1047.8568604537556,0.21672323897699186,0.08379787100066827,7435.0,0.4855413584398117,0,27,-0.0019034391736680867,Maturity,1,0.002730496453900709,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Negative sales momentum; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-013,2024-09,7015.21,1289,506,4.738317757009346,5.3402850467289715,3756.0,39295.0,163.88584474885846,4.951742552898928,1.0,2.8633152180196375,2024-09-01,2022-01-01,32,-0.08098850012233916,4121.666666666667,3884.5,2,384.17487337582713,0.09320862273574454,0.14930996682151743,6640.0,0.4343373493975904,0,14,0.015207873163817442,Maturity,0,0.008204236397961449,Low Risk,Significant drop from peak sales; Product aging,Review pricing and promotions; Evaluate SKU rationalization or replacement
mi-008,2024-09,6623.86,1263,492,5.192678227360308,5.014004495825305,3377.0,42085.0,157.53617021276597,5.213777472908312,1.0,3.012953284386668,2024-09-01,2022-01-01,32,-0.020023215322112597,3596.6666666666665,3519.0,2,322.568339012579,0.08968535839089314,0.13327869768795525,5921.0,0.4296571525080223,0,13,0.11131028606432547,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Product aging,Review pricing and promotions; Evaluate SKU rationalization or replacement
re-007,2024-09,11582.56,1959,711,5.560567010309279,5.424625214776633,3744.0,38997.0,158.5648148148148,5.434917926591546,1.0,2.884564966418058,2024-09-01,2022-01-01,32,-0.042210283960092077,3772.0,3889.5,1,125.3674598929105,0.033236336132797056,0.05513600487201965,5406.0,0.3074361820199778,0,23,-0.10936835111815923,Maturity,0,0.0,Low Risk,Long time since last sales peak; Negative sales momentum; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
ju-021,2024-09,9983.79,1794,694,5.162601626016261,5.3297289972899735,3413.0,39056.0,159.5,5.247567099195096,1.0,2.889169120451121,2024-09-01,2022-01-01,32,-0.1730070268960504,4259.666666666667,4302.5,2,920.2007027455127,0.2160264581138225,0.14894954464763405,5825.0,0.4140772532188841,0,15,0.03924722009765069,Maturity,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-027,2024-09,9129.89,1593,607,4.922600619195046,5.357985036119711,3571.0,38949.0,154.96380090497738,5.1498305435913565,1.0,3.0907467298125963,2024-09-01,2022-01-01,32,-0.13472255875938943,3903.0,3811.8333333333335,1,293.3121204450976,0.0751504279900327,0.1000116978234108,5727.0,0.37646237122402654,0,14,-0.16364302747043413,Maturity,0,0.0,Low Risk,Negative sales momentum; Product aging,Evaluate SKU rationalization or replacement
yo-001,2024-09,10164.2,1744,673,5.416666666666667,5.353691939890711,3225.0,41252.0,158.88546255506608,5.091568601071286,1.0,3.0310551742719185,2024-09-01,2022-01-01,32,-0.1383916644402885,3915.6666666666665,4306.666666666667,2,791.2580699957091,0.20207493061948817,0.13312199913663475,7234.0,0.554188554050318,0,26,0.07839008906462885,Maturity,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
mi-026,2024-09,11181.55,2126,783,5.2434679334916865,5.1905235550277125,4158.0,42603.0,153.3403361344538,5.290879367420949,1.0,3.0717291406519283,2024-09-01,2022-01-01,32,-0.07228915662650603,4518.0,4377.833333333333,2,379.2835351027001,0.08394943229364765,0.15870881697008055,5942.0,0.30023561090541906,0,26,0.015622931285581898,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
mi-022,2024-09,8145.13,1487,575,5.385852090032154,5.055759646302251,3676.0,40761.0,163.8684210526316,5.272944891128318,1.0,2.9212457097845044,2024-09-01,2022-01-01,32,0.04135977337110486,3631.3333333333335,3519.1666666666665,0,87.96211305632029,0.024223089697903512,0.05527465569703076,4764.0,0.22837951301427373,0,14,0.08420142196112657,Maturity,0,0.02522580758431464,Low Risk,Product aging,Evaluate SKU rationalization or replacement
yo-003,2024-09,7949.25,1568,578,4.951612903225806,5.188231182795699,3845.0,40576.0,153.85652173913044,5.307861610621811,1.0,2.882895794549133,2024-09-01,2022-01-01,32,-0.15420149582050158,4836.666666666667,5425.166666666667,2,1164.5318086395648,0.24077156622458265,0.16032017999282935,7542.0,0.4901882789710952,0,18,0.10286665256975824,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-018,2024-09,5737.02,1114,438,4.856828193832599,5.082815712187959,4074.0,41412.0,157.2913043478261,5.245944013737464,1.0,3.008934901254712,2024-09-01,2022-01-01,32,-0.13374441845630447,4773.666666666667,5380.833333333333,5,737.5434450480403,0.1545025022794582,0.07143283131491603,7736.0,0.4733712512926577,0,14,0.01795110823922219,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Evaluate SKU rationalization or replacement
sn-030,2024-09,6136.95,1173,439,5.162689804772234,5.171267172812726,4894.0,40489.0,159.31838565022423,5.251858597852214,1.0,3.0360471708610253,2024-09-01,2022-01-01,32,-0.04039215686274511,5200.0,4935.5,2,366.38231398363274,0.07045813730454475,0.10148674900843109,6970.0,0.29784791965566715,0,13,0.04986827838520347,Maturity,0,0.0,Low Risk,Product aging,Evaluate SKU rationalization or replacement
yo-024,2024-09,6998.27,1157,464,4.785714285714286,5.351190476190476,3762.0,41757.0,155.11864406779662,5.327063827982127,1.0,2.8138391218063585,2024-09-01,2022-01-01,32,-0.16344229486324213,4771.0,5491.5,2,1170.3089335726704,0.24529636000265573,0.13999129422284354,7618.0,0.5061695983197689,0,15,0.09374303714865084,Maturity,0,0.018676256001192413,Low Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
re-015,2024-09,9378.27,1792,673,5.145228215767635,5.165524435223605,3544.0,41057.0,152.81057268722466,5.268600705180573,1.0,2.9827667121662294,2024-09-01,2022-01-01,32,-0.11488511488511488,3799.3333333333335,3861.0,1,234.14810128064465,0.061628733448143,0.10154503485105583,5570.0,0.3637342908438061,0,23,-0.15488511488511492,Maturity,0,0.021278406538826823,Low Risk,Long time since last sales peak; Negative sales momentum; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
mi-022,2024-10,7965.24,1551,611,4.875968992248062,5.154701550387597,3181.0,43161.0,152.06172839506172,5.232370684703466,1.0,3.206100991493316,2024-10-01,2022-01-01,33,-0.13465723612622416,3462.3333333333335,3516.1666666666665,1,254.34294433566052,0.07345998199739882,0.08803594834618905,4764.0,0.3322837951301427,0,15,-0.176017009497329,Maturity,0,0.06565614075771317,Low Risk,Long time since last sales peak; Negative sales momentum; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
mi-002,2024-10,6885.65,1191,468,5.725971370143149,5.339710293115201,3776.0,41524.0,155.63829787234042,5.464517410164986,1.0,2.991746936244435,2024-10-01,2022-01-01,33,-0.158082497212932,4325.333333333333,4355.666666666667,2,489.43879426679297,0.11315631803332143,0.08296582726557725,6138.0,0.3848159009449332,0,14,-0.1093020094080539,Maturity,0,0.05499822609345666,Low Risk,Negative sales momentum; Product aging,Evaluate SKU rationalization or replacement
sn-030,2024-10,5977.49,1102,419,5.383747178329571,5.261139954853273,4650.0,40541.0,156.88986784140968,5.2556371423539225,1.0,3.119160901144165,2024-10-01,2022-01-01,33,-0.04985696771557013,4881.333333333333,5043.0,3,225.26724869215792,0.0461487125154653,0.026485430026788097,6970.0,0.3328550932568149,0,14,-0.009464810852825023,Maturity,0,0.05927950654424095,Low Risk,Sustained negative growth; Negative sales momentum; Product aging,Increase marketing or bundle offers; Evaluate SKU rationalization or replacement
yo-001,2024-10,10270.53,1875,713,5.572569906790945,5.268496449178873,2871.0,42686.0,157.10300429184548,5.165600870561842,1.0,3.0861203122158822,2024-10-01,2022-01-01,33,-0.10976744186046516,3279.6666666666665,4013.8333333333335,3,438.56280432035527,0.13372176165881347,0.05540218870314969,7234.0,0.6031241360243296,0,27,0.028624222579823333,Maturity,1,0.04454910215939754,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-010,2024-10,8320.51,1486,565,5.05,5.249031944444444,4565.0,40063.0,155.02643171806167,5.009406347129465,1.0,3.0311278975607956,2024-10-01,2022-01-01,33,-0.03569919729615545,4945.333333333333,5025.833333333333,2,519.3191054961621,0.10501195177193896,0.07599665490279765,6060.0,0.2466996699669967,0,17,0.1093251841378341,Maturity,0,0.051759576935021825,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
mi-006,2024-10,10799.24,1860,709,5.195058517555267,5.229450585175552,3096.0,41867.0,162.1716738197425,5.081020913715591,1.0,3.030420788247786,2024-10-01,2022-01-01,33,0.02857142857142847,3179.0,3375.0,0,222.4342599511158,0.06996988359582126,0.0803931091566893,5796.0,0.4658385093167702,0,29,0.15127617937294402,Maturity,0,0.002643570536828964,Low Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-020,2024-10,7582.19,1401,543,4.779929577464789,5.05044160798122,3478.0,41549.0,153.21702127659574,5.25233045568606,1.0,2.9108958724146476,2024-10-01,2022-01-01,33,-0.09261674928254626,3964.3333333333335,4925.333333333333,5,563.595895419167,0.14216662627238721,0.04621199707889781,7676.0,0.5468994267847838,0,17,0.07084898620414082,Maturity,1,0.0021903284199637964,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-013,2024-10,7495.81,1293,518,5.355805243445693,5.273138264669164,3645.0,42513.0,154.9620253164557,5.1318055342412405,1.0,2.907381960167618,2024-10-01,2022-01-01,33,-0.0295527156549521,3829.3333333333335,3927.6666666666665,3,229.9441961288283,0.060048101356762265,0.03492443374011632,6640.0,0.4510542168674699,0,15,0.05143578446738706,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-016,2024-10,7531.87,1449,534,5.0785340314136125,5.274476439790576,3363.0,39447.0,154.24,5.3007228758169935,1.0,2.982491244521965,2024-10-01,2022-01-01,33,-0.06427378964941566,4012.6666666666665,5164.833333333333,3,932.3852923192936,0.23236051478301054,0.11563872714287929,7942.0,0.5765550239234449,0,18,0.22838513575896857,Maturity,1,0.002562008469449486,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-019,2024-10,7364.72,1159,452,5.146443514644352,5.2773430962343095,4592.0,40534.0,158.73568281938327,5.05140651143965,1.0,3.066273223924524,2024-10-01,2022-01-01,33,-0.0032559149120903186,4821.333333333333,4923.666666666667,3,384.29979616613684,0.07970819887295427,0.06719534068948986,6550.0,0.29893129770992366,0,16,0.12172034339750137,Maturity,0,0.0,Low Risk,Long time since last sales peak; Sustained negative growth; Product aging,Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
mi-008,2024-10,6147.73,1112,441,5.322222222222222,5.209403703703703,2975.0,40079.0,152.60173160173161,5.210266490044068,1.0,2.9439849784304855,2024-10-01,2022-01-01,33,-0.1190405685519692,3266.0,3455.0,3,254.363912534779,0.07788239820415768,0.0610266775299144,5921.0,0.4975510893430164,0,14,-0.09901735322985661,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Sustained negative growth; Negative sales momentum; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Evaluate SKU rationalization or replacement
sn-027,2024-10,9598.21,1604,638,5.422848664688427,5.176591246290801,3643.0,40975.0,154.94396551724137,5.1333699203623455,1.0,3.1252609052475955,2024-10-01,2022-01-01,33,0.020162419490338923,3780.3333333333335,3830.0,0,302.3728382863328,0.07998576094339109,0.0920553278860603,5727.0,0.3638903439846342,0,15,0.15488497824972836,Maturity,0,0.019029704778961064,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
yo-014,2024-10,10538.29,2029,769,4.9573690621193665,5.2681536743808355,2733.0,42332.0,153.39166666666668,5.380959225477767,1.0,3.1211772538869824,2024-10-01,2022-01-01,33,-0.12544,3323.0,4054.5,3,710.0169012072904,0.21366743942440278,0.07498629257201092,7382.0,0.6297751286914115,0,28,0.11440432011675994,Maturity,1,0.20946226741899845,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
ju-021,2024-10,9641.87,1721,666,5.285714285714286,5.338240476190476,3319.0,43866.0,163.551867219917,5.37960370716241,1.0,3.045848649625417,2024-10-01,2022-01-01,33,-0.027541752124230934,3619.6666666666665,4236.833333333333,3,441.8702675371314,0.12207485059502664,0.09731323669020012,5825.0,0.4302145922746781,0,16,0.14546527477181947,Maturity,1,0.5051543663342241,Medium Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-029,2024-10,10148.81,1963,731,5.2298850574712645,5.274945721583653,3720.0,43278.0,160.64853556485355,5.250752148361512,1.0,2.9499059148296736,2024-10-01,2022-01-01,33,-0.016913319238900604,4183.333333333333,5090.333333333333,5,747.7762588724869,0.17875129694163033,0.12482460048680195,7656.0,0.5141065830721003,0,29,0.23318576914794042,Decline,1,0.7132187702171993,High Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
re-007,2024-10,10514.54,1931,736,5.253164556962025,5.336444092827004,4617.0,43168.0,163.0672268907563,5.379511709690294,1.0,3.1095442667023487,2024-10-01,2022-01-01,33,0.23317307692307687,4090.0,3926.1666666666665,0,463.79197923206965,0.11339657193938134,0.1386593037778154,5406.0,0.14594894561598223,0,24,0.27538336088316895,Maturity,0,0.7081365346325678,High Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
yo-003,2024-10,8346.17,1525,600,5.047095761381476,5.143180272108844,3846.0,41304.0,159.47186147186147,5.132296158356355,1.0,3.0132966903686533,2024-10-01,2022-01-01,33,0.0002600780234069955,4079.0,5140.333333333333,0,404.4341726412381,0.09915032425624862,0.12952331972431086,7542.0,0.4900556881463803,0,19,0.15446157384390857,Maturity,0,0.6243183231287558,Medium Risk,Significant drop from peak sales; Long time since last sales peak; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-024,2024-10,6694.0599999999995,1095,418,5.489749430523918,5.325026575550493,3685.0,43301.0,166.35021097046413,5.218768702214838,1.0,2.9370339164726467,2024-10-01,2022-01-01,33,-0.020467836257309968,3981.3333333333335,5069.5,3,448.23691652220515,0.11258462404275078,0.11920893816029907,7618.0,0.5162772381202415,0,16,0.14297445860593216,Maturity,0,0.2167384187570093,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-012,2024-10,11303.56,1950,732,5.197704081632653,5.337612670068028,3691.0,42518.0,159.54661016949152,5.186708200869091,1.0,2.6825997728414936,2024-10-01,2022-01-01,33,-0.035032679738562056,4093.0,5108.166666666667,4,584.0924584344515,0.142705218283521,0.09292957586797701,7435.0,0.5035642232683255,0,28,0.16190202527928388,Decline,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-018,2024-10,6577.88,1185,466,5.091836734693878,5.184721088435374,3297.0,41382.0,157.87878787878788,5.150698043095799,1.0,3.2340759111478743,2024-10-01,2022-01-01,33,-0.19072164948453607,4024.6666666666665,4892.5,6,704.2970490732811,0.1749951256600831,0.029130984085108266,7736.0,0.5738107549120993,0,15,-0.0569772310282316,Maturity,0,0.0027304964539007093,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Negative sales momentum; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
re-015,2024-10,10549.17,1686,650,5.271428571428571,5.285733333333333,4406.0,40201.0,164.1818181818182,5.123047792701234,1.0,2.882168355472806,2024-10-01,2022-01-01,33,0.24322799097065473,3984.6666666666665,3910.1666666666665,0,431.3250900809401,0.10824621634957506,0.1795995599997438,5570.0,0.2089766606822262,0,24,0.3581131058557696,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
mi-023,2024-10,9429.15,1758,665,5.3053977272727275,5.299828361742424,4052.0,42313.0,159.20425531914893,5.264727793007718,1.0,3.0854107892559957,2024-10-01,2022-01-01,33,0.012240819385460844,4229.333333333333,4443.666666666667,0,350.4430529106453,0.08286011654570744,0.07562437449178783,5583.0,0.2742253268851872,0,26,0.14822182521321825,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
yo-009,2024-10,9726.53,1594,624,5.113636363636363,5.2683169191919195,3949.0,42366.0,161.13617021276596,5.3323081389061615,1.0,3.047229996252982,2024-10-01,2022-01-01,33,-0.0692905962762197,4382.666666666667,5155.166666666667,3,517.824616384094,0.1181528634889171,0.04705163650537792,6462.0,0.3888888888888889,0,18,0.07457542470844536,Maturity,0,0.002730496453900709,Low Risk,Long time since last sales peak; Sustained negative growth; Product aging,Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
re-017,2024-10,7382.75,1418,541,4.938380281690141,5.170805457746479,4561.0,43686.0,165.20502092050208,5.310775770325264,1.0,3.1550880031225965,2024-10-01,2022-01-01,33,0.1837529198027512,4134.0,4066.0,0,375.9029129974925,0.09092958708212204,0.1241184947613634,6012.0,0.24135063206919494,0,19,0.21760447446674314,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
sn-028,2024-10,6740.3,1108,456,4.978813559322034,5.25662429378531,4849.0,41860.0,160.25,5.217112245498411,1.0,3.0089290322205127,2024-10-01,2022-01-01,33,0.052757273122014725,5032.0,4968.5,0,541.2236136755314,0.10755636201818987,0.14818516177963692,6822.0,0.28921137496335386,0,15,0.23623537984068166,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
re-004,2024-10,9766.15,1852,703,5.4298941798941796,5.268751102292769,4687.0,42672.0,160.24463519313304,5.375734909024965,1.0,2.8801353453869485,2024-10-01,2022-01-01,33,0.19201424211597162,4082.6666666666665,4026.3333333333335,0,544.8544148057663,0.13345552289494603,0.141162038963456,5210.0,0.10038387715930902,0,21,0.10852016661307817,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
yo-005,2024-10,10744.08,2001,743,5.081863979848866,5.269962216624686,3388.0,38667.0,156.04205607476635,5.495676996809996,1.0,3.0703763084927203,2024-10-01,2022-01-01,33,-0.11540469973890344,3969.3333333333335,5098.333333333333,5,662.088614411494,0.16680096097031255,0.059288138633539475,7517.0,0.5492882798988958,0,27,0.06796417019713064,Decline,1,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
re-025,2024-10,8294.27,1501,597,4.856230031948882,5.279809637912673,4189.0,41523.0,157.5897435897436,5.142930241237328,1.0,2.9917822145470825,2024-10-01,2022-01-01,33,0.12516787536932572,3881.6666666666665,3971.1666666666665,0,266.20543445491893,0.06858018921122858,0.09305863420481958,6587.0,0.3640504023075755,0,19,0.12784668597741577,Maturity,0,0.0,Low Risk,Long time since last sales peak; Product aging,Consider product repositioning; Evaluate SKU rationalization or replacement
mi-011,2024-10,6529.37,1130,452,4.8068669527897,5.360413090128755,3033.0,39526.0,152.2719298245614,5.263403202549015,1.0,2.9258247529023427,2024-10-01,2022-01-01,33,-0.115485564304462,3409.6666666666665,3502.6666666666665,2,367.3817269997674,0.10774710929702828,0.061073299888461635,5977.0,0.4925547933746026,0,15,-0.025758991434804424,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Negative sales momentum; Product aging,Review pricing and promotions; Consider product repositioning; Evaluate SKU rationalization or replacement
mi-026,2024-10,11325.91,2074,777,5.011990407673861,5.205850319744205,3721.0,40096.0,155.58149779735683,5.1583403590055195,1.0,2.978143255955985,2024-10-01,2022-01-01,33,-0.10509860509860514,4120.333333333333,4311.833333333333,3,381.89571002216616,0.09268563466276988,0.016410932656833133,5942.0,0.3737798720969371,0,27,-0.0328094484720991,Maturity,0,0.0,Low Risk,Long time since last sales peak; Sustained negative growth; Negative sales momentum; Product aging,Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
sn-030,2024-11,6056.46,1023,417,4.674418604651163,5.244437984496123,4012.0,41224.0,155.54424778761063,5.022656318524749,1.0,2.9515465688483427,2024-11-01,2022-01-01,34,-0.13720430107526882,4518.666666666667,4889.166666666667,4,455.4309314630865,0.10078878683898343,0.05337248129350932,6970.0,0.424390243902439,0,15,-0.08734733335969869,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Negative sales momentum; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
yo-024,2024-11,6159.72,1185,466,5.530612244897959,5.0617363945578235,3523.0,39751.0,165.1435185185185,5.378348875293535,1.0,3.060363514361151,2024-11-01,2022-01-01,34,-0.04396200814111262,3656.6666666666665,4577.833333333333,4,121.99316920768284,0.03336185119626696,0.07666943202407936,7618.0,0.537542662116041,0,17,-0.02349417188380265,Maturity,0,0.0,Low Risk,Significant drop from peak sales; Long time since last sales peak; Sustained negative growth; Negative sales momentum; Product aging,Review pricing and promotions; Increase marketing or bundle offers; Consider product repositioning; Evaluate SKU rationalization or replacement
